,id,Tweet,tag,Classification,Subjectivity,Polarity,Analysis
2182,1.55e+18,"['Cybersecurity🔐', 'httpstcoh6ak2tPUPw', 'Quantum', 'Ransomware', 'CIOs', 'Security', 'DataBreach', 'DevSecOps', 'GDPR', 'Malwa…']",Malware,1,0.0,0.0,Neutral
2183,1.55e+18,"['⚠️ALERTA‼️', 'Detectados', 'SMS', 'correos', 'electrónicos', 'fraudulentos', 'que', 'suplantan', 'DHL', 'bajo', 'la', 'excusa', 'de', 'que', 'un', 'paquete', 'pu…']",Malware,1,0.0,0.0,Neutral
2184,1.55e+18,"['Organized', 'list', 'malware', 'development', 'resources', 'httpstcolkrK9nBzvk']",Malware,1,0.0,0.0,Neutral
2185,1.55e+18,"['Cyber', 'Trends', '12022', '📈', 'BUY', 'Phishing', 'ISOIMG', 'attachments', 'Rust', 'malware', 'eBPF', 'rootkits', 'Sliver', 'agents', 'abused', 'legiti…']",Malware,1,0.0,0.0,Neutral
2186,1.55e+18,"['Malware', 'virus', 'gusanos', 'spyware', 'troyanos', 'ransomware', '¿Cuáles', 'son', 'sus', 'principales', 'diferencias', 'nos', 'expli…']",Malware,1,0.0,0.0,Neutral
2187,1.55e+18,"['someone', 'constantly', 'switches', 'back', 'forth', 'fact', 'Google', 'Play', 'Protect', 'shiiest', 'security', 'system', 'malware', 'detection', 'ever', 'existed']",Malware,1,0.16666666666666666,0.0,Neutral
2188,1.55e+18,"['С', 'начала', 'июля', 'в', 'России', 'активно', 'обсуждается', 'проблема', 'ухода', 'французской', 'компании', 'Thales', 'из', 'России', 'что', 'якобы', 'создало', 'риски', 'для', 'работы', 'российской', 'банковской', 'системы', 'Множество', 'фейков', 'которые', 'появились', 'на', 'фоне', 'заставили', 'нас', 'изучить', 'тему', 'более', 'внимательно', 'httpstconSXTT3r8iz']",Malware,1,0.0,0.0,Neutral
2189,1.55e+18,"['ransomware', 'securityaffairs', 'write', 'New', 'Checkmate', 'ransomware', 'target', 'QNAP', 'NAS', 'devices', 'Link', 'httpstcoOmn61j4Y5Z']",Malware,1,0.45454545454545453,0.13636363636363635,Positive
2190,1.55e+18,"['New', 'stealthy', 'OrBit', 'malware', 'steals', 'data', 'Linux', 'devices', 'httpstcoic7Wop4Sid']",Malware,2,0.45454545454545453,0.13636363636363635,Positive
2191,1.55e+18,"['Another', 'victim', 'proprietary', 'software', 'ecosystem', 'didnt', 'use', 'GNULinux', 'based', 'OS', 'critical', 'data', 'centers', 'like', 'flood', 'monitoring', 'system', 'Dont', 'blame', 'malware', 'endusers', 'real', 'culprits', '“Eking', 'Ransomware”', 'based', 'Cc', 'httpstcoD3LZGB05mf']",Malware,1,0.38333333333333336,0.041666666666666664,Positive
2192,1.55e+18,"['NEW', 'POST', '📢', 'Secure', 'UX', 'Enterprise', 'cybersecurity', 'ransomware', 'malware', 'infosec', 'httpstcoHtt6zBixXy']",Malware,1,0.5272727272727272,0.2681818181818182,Positive
2193,1.55e+18,"['New', 'Checkmate', 'ransomware', 'target', 'QNAP', 'NAS', 'devices', 'httpstcorHbwcRoY43', 'InternetOfThings', 'Malware', 'CheckmateRansomware', 'ITInformationSecurity', 'Malware', 'QNAP']",Malware,2,0.45454545454545453,0.13636363636363635,Positive
2194,1.55e+18,"['Macrobased', 'malware', 'new', 'way', 'fight', 'httpstcos7ycVsxYyB']",Malware,1,0.45454545454545453,0.13636363636363635,Positive
2195,1.55e+18,"['Macrobased', 'malware', 'new', 'way', 'fight', 'httpstcogT4MZOkgcM', 'httpstcoSbgo75fcpP']",Malware,1,0.45454545454545453,0.13636363636363635,Positive
2196,1.55e+18,"['Article', 'ZuoRAT', 'Malware', 'SWADESH', 'EPAPER', 'CANADA', 'httpstcoikhQHiYqUM', 'httpstcokDRNVYFlKg', 'ZuoRAT', 'malware', '…']",Malware,1,0.0,0.0,Neutral
2197,1.55e+18,"['Article', 'ZuoRAT', 'Malware', 'SWADESH', 'EPAPER', 'CANADA', 'httpstcoikhQHiYqUM', 'httpstcokDRNVYFlKg', 'ZuoRAT', 'malware', '…']",Malware,1,0.0,0.0,Neutral
2198,1.55e+18,"['Article', 'ZuoRAT', 'Malware', 'SWADESH', 'EPAPER', 'CANADA', 'httpstcoikhQHiYqUM', 'httpstcokDRNVYFlKg', 'ZuoRAT', 'malware', 'BeinghumanMJ', 'httpstcopbCPQmVyLu']",Malware,1,0.0,0.0,Neutral
2199,1.55e+18,"['httpstcoMAuIXRvYiq', 'detected', '12', 'new', 'websites', 'hosting', 'phishing', 'new', 'today', '49', 'infosec', 'cybersecurity', 'malware', 'https…']",Malware,2,0.45454545454545453,0.13636363636363635,Positive
2200,1.55e+18,"['httpstcoMAuIXRvYiq', 'detected', '12', 'new', 'websites', 'hosting', 'phishing', 'new', 'today', '49', 'infosec', 'cybersecurity', 'malware', 'https…']",Malware,2,0.45454545454545453,0.13636363636363635,Positive
2201,1.55e+18,"['⚠️ALERTA‼️', 'Detectados', 'SMS', 'correos', 'electrónicos', 'fraudulentos', 'que', 'suplantan', 'DHL', 'bajo', 'la', 'excusa', 'de', 'que', 'un', 'paquete', 'pu…']",Malware,2,0.0,0.0,Neutral
2202,1.55e+18,"['httpstcoMAuIXRvYiq', 'detected', '12', 'new', 'websites', 'hosting', 'phishing', 'new', 'today', '49', 'infosec', 'cybersecurity', 'malware', 'https…']",Malware,2,0.45454545454545453,0.13636363636363635,Positive
2203,1.55e+18,"['BlackBerry', 'discovered', 'new', 'Linux', 'malware', 'dubbed', 'Symbiote', 'nearly', 'impossible', 'detect', 'ca…']",Malware,1,0.7272727272727273,-0.26515151515151514,Negative
2204,1.55e+18,"['detective', 'Intezer', 'Analyze', 'Online', 'tool', 'finding', 'code', 'injections', 'malware', 'unrecognized', 'code', 'suspicious', 'artifacts', 'Files…']",Malware,1,0.0,0.0,Neutral
2205,1.55e+18,"['Well', 'show', 'add', 'extra', 'level', 'security', 'Mac', 'protect', 'malware', 'viruses', 'hacker', 'attacks', 'security', 'technology', 'macOs', 'httpstcock4zulpKZK', 'via']",Malware,1,0.1,0.0,Neutral
2206,1.55e+18,"['httpstcoMAuIXRvYiq', 'detected', '12', 'new', 'websites', 'hosting', 'phishing', 'new', 'today', '49', 'infosec', 'cybersecurity', 'malware', 'httpstcoZ1R42bObUw']",Malware,2,0.45454545454545453,0.13636363636363635,Positive
2207,1.55e+18,"['Chinabased', 'APT', 'group', 'LuoYu', 'targets', 'commonly', 'used', 'Windows', 'autoupdate', 'feature', 'compromise', 'victims’', 'machines', 'Get…']",Malware,2,0.75,0.15,Positive
2208,1.55e+18,"['Cyber', 'Trends', '12022', '📈', 'BUY', 'Phishing', 'ISOIMG', 'attachments', 'Rust', 'malware', 'eBPF', 'rootkits', 'Sliver', 'agents', 'abused', 'legiti…']",Malware,1,0.0,0.0,Neutral
2209,1.55e+18,"['Linux', 'Malware', 'Deemed', 'Nearly', 'Impossible', 'Detect', 'Threatpost', 'httpstcon6if7US4Gw']",Malware,1,1.0,-0.6666666666666666,Negative
2210,1.55e+18,"['published', 'new', 'research', 'OrBit', 'new', 'Linux', 'malware', 'uses', 'unique', 'techniques', 'achieve', 'persistence', 'ho…']",Malware,1,0.6363636363636364,0.2159090909090909,Positive
2211,1.55e+18,"['es', 'TrickBot', 'Gang', 'Shifted', 'Focus', 'Systematically', 'Targeting', 'Ukraine', 'cibersecurity', 'hacking', 'infosec', 'https…']",Malware,2,0.0,0.0,Neutral
2212,1.55e+18,"['slipup', 'malware', 'author', 'allowed', 'researchers', 'taxonomize', '3', 'ransomware', 'variations', 'going', 'different', 'names', 'Bl…']",Malware,1,0.6,0.0,Neutral
2213,1.55e+18,"['Cyber', 'Trends', '12022', '📈', 'BUY', 'Phishing', 'ISOIMG', 'attachments', 'Rust', 'malware', 'eBPF', 'rootkits', 'Sliver', 'agents', 'abused', 'legiti…']",Malware,1,0.0,0.0,Neutral
2214,1.55e+18,"['IcedID', 'malware', 'forced', 'use', 'Yandex', 'Forms', 'amid', 'fake', 'copyright', 'complaints', 'httpstco4kaii9qslF']",Malware,2,0.6,-0.4,Negative
2215,1.55e+18,"['Malware', 'virus', 'gusanos', 'spyware', 'troyanos', 'ransomware', '¿Cuáles', 'son', 'sus', 'principales', 'diferencias', 'nos', 'explica', 'en', 'este', 'artículo', 'que', 'se', 'debe', 'tener', 'en', 'cuenta', 'para', 'poder', 'entenderlo', 'httpstco2o7fclS7AJ', 'httpstco34KPK5ZQsO']",Malware,1,0.0,0.0,Neutral
2216,1.55e+18,"['1', 'Today', 'someone', 'tried', 'hack', 'crypto', 'stealer', 'guess', 'Ive', 'finally', 'made', 'Fortunately', 'werent', 'successf…']",Malware,1,0.85,0.2,Positive
2217,1.55e+18,"['Microsoft', 'descubre', 'un', 'nuevo', 'malware', 'en', 'Android', 'te', 'suscriben', 'servicios', 'de', 'pago', 'sin', 'que', 'te', 'des', 'cuenta', 'ciberseguridad', 'peritojudicial', 'peritotecnologico', 'CNIPJ', 'httpstcoz3xVp0A7nX', 'httpstcohSv3BL4Hke']",Malware,1,0.0,0.0,Neutral
2218,1.55e+18,"['Recorded', 'Future', 'Inc', 'hiring', 'Senior', 'Threat', 'Intelligence', 'Analyst', '✍️', 'Apply', 'httpstcoSYaFWIIaUD', 'cybersecurity', 'cybersecurityjobs', 'cybersec', 'malware', 'malwarejobs', 'threatintelligence', 'threatintelligencejobs', 'vulnerabilities', 'vulnerabilitiesjobs']",Malware,1,0.125,0.0,Neutral
2219,1.55e+18,"['YouTube', 'becomes', 'new', 'weapon', 'hackers', 'distribute', 'malware', 'httpstcoFxy6OnKKBH']",Malware,2,0.45454545454545453,0.13636363636363635,Positive
2220,1.55e+18,"['Canada’s', 'Federal', 'Police', 'Using', 'Powerful', 'Malware', 'Snoop', 'People’s', 'Communications', 'Techdirt', 'httpstcoLEBjqKRLJo']",Malware,2,1.0,0.3,Positive
2221,1.55e+18,"['Japans', 'CEteam', 'published', 'technical', 'analysis', 'YamaBot', 'also', 'known', 'Kaos', 'malware', 'strain', 'used', 'North', 'Korean…']",Malware,2,0.1,0.0,Neutral
2222,1.55e+18,"['Cyber', 'Trends', '12022', '📈', 'BUY', 'Phishing', 'ISOIMG', 'attachments', 'Rust', 'malware', 'eBPF', 'rootkits', 'Sliver', 'agents', 'abused', 'legiti…']",Malware,1,0.0,0.0,Neutral
2223,1.55e+18,"['CyberEspionage', 'APT29', 'attacca', 'Italia', 'con', 'EnvyScout', 'Falsa', 'mail', 'governo', 'su', 'COVID19', 'contiene', 'pdf', 'con', 'LNK', 'che', 'scarica…']",Malware,2,0.0,0.0,Neutral
2224,1.55e+18,"['Malware', 'virus', 'gusanos', 'spyware', 'troyanos', 'ransomware', 'estas', 'son', 'sus', 'principales', 'diferencias', 'ciberseguridad', 'httpstcoXiNkCGwX9h']",Malware,1,0.0,0.0,Neutral
2225,1.55e+18,"['Design✏️Cybersecurity🔐', 'httpstcofjtSHLjEcL', 'Security', 'DataBreach', 'InfoSec', 'DevSecOps', 'GDPR', 'Malware', 'CyberCr…']",Malware,1,0.0,0.0,Neutral
2226,1.55e+18,"['shot', 'injection', 'often', 'scary', 'experience', 'many', 'us', 'organization’s', 'infrastructure', 'even', 'scarier', 'Injection', 'attacks', 'common', 'effective', 'methods', 'introduce', 'malware', 'system', 'cybersecurity', 'cyberattack', 'vapt', 'SMTPinjection', 'httpstcoko3bGCE6Jm']",Malware,2,0.7,0.075,Positive
2227,1.55e+18,"['Quick', 'Malware', 'Analysis', 'Using', 'Free', 'Tools', 'Matanbuchus', 'Cobalt', 'Strike', 'pcap', '20220616', 'httpstcokJ6x3IDucW', 'cyb…']",Malware,1,0.65,0.3666666666666667,Positive
2228,1.55e+18,"['TrickBot', 'Gang', 'Shifted', 'Focus', 'Systematically', 'Targeting', 'Ukraine', 'cibersecurity', 'hacking', 'infosec', 'httpstco95pQN8K9Sd']",Malware,2,0.0,0.0,Neutral
2229,1.55e+18,"['onar', '13', 'Ways', 'Businesses', 'Reduce', 'Risk', 'Successful', 'Phishing', 'Attacks', 'Know', '👉', 'httpstcoqTElDZUZnR', 'DataSecurity…']",Malware,1,0.725,0.625,Positive
2230,1.55e+18,"['onar', '13', 'Ways', 'Businesses', 'Reduce', 'Risk', 'Successful', 'Phishing', 'Attacks', 'Know', '👉', 'httpstcoqTElDZUZnR', 'DataSecurity…']",Malware,1,0.725,0.625,Positive
2231,1.55e+18,"['onar', '13', 'Ways', 'Businesses', 'Reduce', 'Risk', 'Successful', 'Phishing', 'Attacks', 'Know', '👉', 'httpstcoqTElDZUZnR', 'DataSecurity…']",Malware,1,0.725,0.625,Positive
2232,1.55e+18,"['Stealthy', 'malware', 'shows', 'shouldn’t', 'open', 'unknown', 'emails', 'threat', 'intelligence', 'team', 'published', 'report', 'malware', 'arrives', 'email', 'attachment', 'remains', 'undetected', 'antivirus', 'programs', 'httpstcoG9Yypmy6fd']",Malware,2,0.5333333333333333,0.13333333333333333,Positive
2233,1.55e+18,"['US', 'cybersecurity', 'intelligence', 'agencies', 'warn', 'hackers', 'backed', 'North', 'Korean', 'government', 'attacking', 'healt…']",Malware,2,0.0,0.0,Neutral
2234,1.55e+18,"['Bug', 'Bounty', 'Article', 'httpstco1JAlakrFkJ', 'Tags', 'infosec', 'cybersecurity', 'hacking', 'hacker', 'security', 'ethicalhacking', 'informationsecurity', 'linux', 'cybercrime', 'pentesting', 'hackers', 'technology', 'malware', 'kalilinux', 'cyberattack', 'cyber', 'ethicalhacker', 'tech']",Malware,1,0.0,0.0,Neutral
2235,1.55e+18,"['CyberEspionage', 'APT29', 'attacca', 'Italia', 'con', 'EnvyScout', 'Falsa', 'mail', 'governo', 'su', 'COVID19', 'contiene', 'pdf', 'con', 'LNK', 'che', 'scarica…']",Malware,2,0.0,0.0,Neutral
2236,1.55e+18,"['TrickBot', 'Gang', 'Shifted', 'Focus', 'Systematically', 'Targeting', 'Ukraine', 'httpstcoOMNp7znBXp']",Malware,2,0.0,0.0,Neutral
2237,1.55e+18,"['⚠️ALERTA‼️', 'Detectados', 'SMS', 'correos', 'electrónicos', 'fraudulentos', 'que', 'suplantan', 'DHL', 'bajo', 'la', 'excusa', 'de', 'que', 'un', 'paquete', 'pu…']",Malware,2,0.0,0.0,Neutral
2238,1.55e+18,"['Un', 'malware', 'Linux', 'appena', 'scoperto', 'viene', 'utilizzato', 'per', 'rubare', 'furtivamente', 'informazioni', 'dai', 'sistemi', 'Linux', 'precedentemente', 'colpiti', 'da', 'backdoor', 'httpstcoPydxLOMQEj']",Malware,2,0.0,0.0,Neutral
2239,1.55e+18,"['onar', '13', 'Ways', 'Businesses', 'Reduce', 'Risk', 'Successful', 'Phishing', 'Attacks', 'Know', '👉', 'httpstcoqTElDZUZnR', 'DataSecurity…']",Malware,1,0.725,0.625,Positive
2240,1.55e+18,"['CSIRTGob', 'alerta', 'de', 'nueva', 'campaña', 'de', 'phishing', 'con', 'malware', 'Emotet', 'Más', 'información', 'aquí', 'httpstcoE4KpGYSEH6', 'Para', 'más', 'alertas', 'vulnerabilidades', 'ingresa', 'httpstcoSbEf1Glkqg', 'ciberseguridad', 'httpstcoj0nWE9uikW']",Malware,1,0.0,0.0,Neutral
2241,1.55e+18,"['⚠️ALERTA‼️', 'Detectados', 'SMS', 'correos', 'electrónicos', 'fraudulentos', 'que', 'suplantan', 'DHL', 'bajo', 'la', 'excusa', 'de', 'que', 'un', 'paquete', 'pu…']",Malware,2,0.0,0.0,Neutral
2242,1.55e+18,"['onar', '13', 'Ways', 'Businesses', 'Reduce', 'Risk', 'Successful', 'Phishing', 'Attacks', 'Know', '👉', 'httpstcoqTElDZUZnR', 'DataSecurity…']",Malware,1,0.725,0.625,Positive
2243,1.55e+18,"['onar', 'Common', 'DNS', 'Attacks', 'DataSecurity', 'Privacy', '100DaysOfCode', 'Cloud', 'Security', 'MachineLearning', 'Phishing', 'Ransomware', 'Cybersecu…']",Malware,1,0.5,-0.3,Negative
2244,1.55e+18,"['terrible', 'idea', 'Ive', 'lost', 'track', 'number', 'campaigns', 'saw', 'targeting', 'civil', 'society', 'used', 'office', 'macros', 'i…']",Malware,1,1.0,-1.0,Negative
2245,1.55e+18,"['didn’t', 'mention', 'one', 'earlier…', 'there’s', 'also', 'great', 'market', 'bypasses', 'fixes', 'bugs', 'Get', 'good', 'bypassing', 'simple…']",Xss,1,0.675,0.85,Positive
2246,1.55e+18,"['Please', 'read', 'first', 'blog', 'found', 'Blind', 'XSS', '🥳🥳🥳', 'bugbounty', 'bug', 'httpstcodYf3YZ9kQH']",Xss,1,0.5,-0.125,Negative
2247,1.55e+18,"['g', 'BIOMUTANT', 'VIDEO', 'GAME', 'XSX', 'Native', '4K60FPS', 'XSS', '1440P', '60FPS', 'PS5', '4K', 'Resolution', '30FPS', 'httpstcoLLwzJUzob2']",Xss,1,0.4,-0.4,Negative
2248,1.55e+18,"['Scanning', 'SQLi', 'XSS', 'vulnerability', 'bugbounty', 'bugbountytips', 'httpstcoVDueAFPPoC']",Xss,2,0.0,0.0,Neutral
2249,1.55e+18,"['Atlassian', 'Jira', 'lt', '81315', '814x', 'lt', '8203', '8210', 'XSS', 'JRASERVER73068', 'httpstcoonw8wQHv7l', 'Nessus']",Xss,1,0.0,0.0,Neutral
2250,1.55e+18,"['Scanning', 'SQLi', 'XSS', 'vulnerability', 'bugbounty', 'bugbountytips', 'httpstcoVDueAFPPoC']",Xss,2,0.0,0.0,Neutral
2251,1.55e+18,"['WP', '60', 'XSS', 'RCE', 'PoC', 'creates', 'brutetxt', 'file', 'wpcontentplugins', 'folder', 'use', 'instead', 'alert1', 'regula…']",Xss,1,0.0,0.0,Neutral
2252,1.55e+18,"['alert1', '𝘅𝘀𝘀', 'payload', '𝗕𝘆𝗽𝗮𝘀𝘀', '𝗠𝗲𝘁𝗵𝗱𝗼𝗹𝗼𝗴𝘆', 'Follow', 'us', 'fb', 'httpstcobO7K8RmBvj…']",Xss,1,0.0,0.0,Neutral
2253,1.55e+18,"['Link', 'based', 'XSS', 'modern', 'editors✅', '▶️If', 'application', 'allowing', 'control', 'protocol', 'url', 'like', 'javascript…']",Xss,1,0.65,0.35,Positive
2254,1.55e+18,"['Top', 'story', 'Scanning', 'SQLi', 'XSS', 'vulnerability', 'bugbounty', 'bugbountytips', 'httpstcoC7P1AXoMlM', 'see', 'httpstconeOMbBi5Ty']",Xss,2,0.5,0.5,Positive
2255,1.55e+18,"['Scanning', 'SQLi', 'XSS', 'vulnerability', 'bugbounty', 'bugbountytips', 'httpstcoVDueAFPPoC']",Xss,2,0.0,0.0,Neutral
2256,1.55e+18,"['RT', 'CVE202231029', 'AdminLTE', 'Pihole', 'Dashboard', 'stats', 'configuration', 'affected', 'versions', 'inserting', 'code', 'like', 'ltscriptgtalertXSSltscriptgt', 'field', 'marked', 'Domain', 'look', 'hitting', 'ltkbdgtenterltkbdgt', 'clicking', '…', 'httpstcoick6I9kgDT']",Xss,1,0.6,0.1,Positive
2257,1.55e+18,"['RT', 'CVE202233098', 'Magnolia', 'CMS', 'v6219', 'discovered', 'contain', 'crosssite', 'scripting', 'XSS', 'vulnerability', 'via', 'Edit', 'Contact', 'function', 'vulnerability', 'allows', 'attackers', 'execute', 'arbitrary', 'web', 'scripts', 'HTML', 'via', 'crafted', 'payload', '…', 'httpstcoOESdsXHJRB']",Xss,1,0.6,-0.1,Negative
2258,1.55e+18,"['RT', 'CVE202144791', 'Apache', 'Druid', '0221', 'earlier', 'certain', 'speciallycrafted', 'links', 'result', 'unescaped', 'URL', 'parameters', 'sent', 'back', 'HTML', 'responses', 'makes', 'possible', 'execute', 'reflected', 'XSS', 'attacks', 'httpstcoqctSZktcp8', '—', 'CVE', '…', 'httpstcoWsu2doYA8I']",Xss,1,0.5178571428571428,0.05357142857142857,Positive
2259,1.55e+18,"['CVE202233098', 'Magnolia', 'CMS', 'v6219', 'discovered', 'contain', 'crosssite', 'scripting', 'XSS', 'vulnerability', 'via', 'Edit', 'Contact', 'function', 'vulnerability', 'allows', 'attackers', 'execute', 'arbitrary', 'web', 'scripts', 'HTML', 'via', 'crafted', 'payload', 'httpstcoZLCh2Z1ImJ']",Xss,2,0.6,-0.1,Negative
2260,1.55e+18,"['CVE202144791', 'Apache', 'Druid', '0221', 'earlier', 'certain', 'speciallycrafted', 'links', 'result', 'unescaped', 'URL', 'parameters', 'sent', 'back', 'HTML', 'responses', 'makes', 'possible', 'execute', 'reflected', 'XSS', 'attacks', 'httpstcokeIK7hKXV6']",Xss,1,0.5178571428571428,0.05357142857142857,Positive
2261,1.55e+18,"['g', 'BIOMUTANT', 'VIDEO', 'GAME', 'XSX', 'Native', '4K60FPS', 'XSS', '1440P', '60FPS', 'PS5', '4K', 'Resolution', '30FPS', 'httpstcoLLwzJUzob2']",Xss,1,0.4,-0.4,Negative
2262,1.55e+18,"['BIOMUTANT', 'VIDEO', 'GAME', 'XSX', 'Native', '4K60FPS', 'XSS', '1440P', '60FPS', 'PS5', '4K', 'Resolution', '30FPS', 'Ps5', 'httpstco5hQZ0keSVF']",Xss,1,0.4,-0.4,Negative
2263,1.55e+18,"['g', 'BIOMUTANT', 'VIDEO', 'GAME', 'XSX', 'Native', '4K60FPS', 'XSS', '1440P', '60FPS', 'PS5', '4K', 'Resolution', '30FPS', 'httpstcoLLwzJUzob2']",Xss,1,0.4,-0.4,Negative
2264,1.55e+18,"['xss', '妖精としてしか見てないってまじっすか？😨😨', 'るふなさんありがとうございます🥰🥰☺️☺️']",Xss,1,0.0,0.0,Neutral
2265,1.55e+18,"['Scanning', 'SQLi', 'XSS', 'vulnerability', 'bugbounty', 'bugbountytips', 'httpstcoVDueAFPPoC']",Xss,2,0.0,0.0,Neutral
2266,1.55e+18,"['CVEnew', 'CVE202231029', 'AdminLTE', 'Pihole', 'Dashboard', 'stats', 'configuration', 'affected', 'versions', 'inserting', 'code', 'like', 'ltscriptgtalertXSSltscriptgt', 'field', 'marked', 'Domain', 'look', 'hitting', 'ltkbdgtenterltkbdgt', 'clicking', 'of…', 'httpstcovw6sQF81CW']",Xss,1,0.6,0.1,Positive
2267,1.55e+18,"['CVEnew', 'CVE202233098', 'Magnolia', 'CMS', 'v6219', 'discovered', 'contain', 'crosssite', 'scripting', 'XSS', 'vulnerability', 'via', 'Edit', 'Contact', 'function', 'vulnerability', 'allows', 'attackers', 'execute', 'arbitrary', 'web', 'scripts', 'HTML', 'via', 'crafted', 'payload', 'httpstcoFgRVriMWcQ']",Xss,1,0.6,-0.1,Negative
2268,1.55e+18,"['CVEnew', 'CVE202144791', 'Apache', 'Druid', '0221', 'earlier', 'certain', 'speciallycrafted', 'links', 'result', 'unescaped', 'URL', 'parameters', 'sent', 'back', 'HTML', 'responses', 'makes', 'possible', 'execute', 'reflected', 'XSS', 'attacks', 'httpstcoIiCIn5899N']",Xss,1,0.5178571428571428,0.05357142857142857,Positive
2269,1.55e+18,"['Emerging', 'Vulnerability', 'Found', 'CVE202231133', 'HumHub', 'Open', 'Source', 'Enterprise', 'Social', 'Network', 'Affected', 'versions', 'HumHub', 'vulnerable', 'stored', 'CrossSite', 'Scripting', 'XSS', 'vulnerability', 'exploitation', 'attacker', 'would', 'need', 'perm', 'See', 'httpstcocMSxttnu14']",Xss,1,0.35555555555555557,-0.15555555555555556,Negative
2270,1.55e+18,"['CVE202231133', 'HumHub', 'Open', 'Source', 'Enterprise', 'Social', 'Network', 'Affected', 'versions', 'HumHub', 'vulnerable', 'stored', 'CrossSite', 'Scripting', 'XSS', 'vulnerability', 'exploitation', 'attacker', 'would', 'need', 'permission', 'administer', 'Spaces', 'feature', 'T…', 'httpstcoE9ZOkF2jcW']",Xss,1,0.35555555555555557,-0.15555555555555556,Negative
2271,1.55e+18,"['cube', 'Web', 'App', 'Hacking', 'Using', 'Burp', 'Suite', 'Test', 'XSS', 'webapphacking', 'infosec', 'cybersecurity', 'burpsuite', 'cyberwarrior', 'https…']",Xss,1,0.0,0.0,Neutral
2272,1.55e+18,"['cube', 'Web', 'App', 'Hacking', 'Using', 'Burp', 'Suite', 'Test', 'XSS', 'webapphacking', 'infosec', 'cybersecurity', 'burpsuite', 'cyberwarrior', 'https…']",Xss,1,0.0,0.0,Neutral
2273,1.55e+18,"['0day', 'MagnoliaCMS', '6219', 'Cross', 'Site', 'Scripting', 'Vulnerability', 'XSS', 'httpstcoQCiZZPfiBc']",Xss,1,0.0,0.0,Neutral
2274,1.55e+18,"['0day', 'EQSIntegrity', 'Line', 'Cross', 'Site', 'Scripting', 'Information', 'Disclosure', 'Vulnerabilities', 'XSS', 'httpstcomrdojhBfvV']",Xss,1,0.0,0.0,Neutral
2275,1.55e+18,"['Persistent', 'XSS', 'Vulnerability', 'WordPress', 'Explained', 'httpstcoAxCs2W688O', 'Security', '82', '2015']",Xss,1,0.0,0.0,Neutral
2276,1.55e+18,"['0day', 'EQSIntegrity', 'Line', 'Cross', 'Site', 'Scripting', 'Information', 'Disclosure', 'Vulnerabilities', 'XSS', 'httpstcomrdojhBfvV']",Xss,1,0.0,0.0,Neutral
2277,1.55e+18,"['Link', 'based', 'XSS', 'modern', 'editors✅', '▶️If', 'application', 'allowing', 'control', 'protocol', 'url', 'like', 'javascript…']",Xss,1,0.65,0.35,Positive
2278,1.55e+18,"['Scanning', 'SQLi', 'XSS', 'vulnerability', 'bugbounty', 'bugbountytips', 'httpstcoVDueAFPPoC']",Xss,2,0.0,0.0,Neutral
2279,1.55e+18,"['Scanning', 'SQLi', 'XSS', 'vulnerability', 'bugbounty', 'bugbountytips', 'httpstcoVDueAFPPoC']",Xss,2,0.0,0.0,Neutral
2280,1.55e+18,"['CrossSite', 'Scripting', 'XSS', 'httpstcoWJKH4eG7Kx', 'التقنية', 'تقنية', 'الأمن', 'الامنالسيبراني', 'الأمنالالكتروني', 'Technology', 'Tech', 'TechnologyNews', 'Security', 'CyberSecurity', 'CyberWeek', 'InformationTechnology', 'InfoSec', 'InformationSecurity', 'SecurityGuard', 'Information']",Xss,1,0.0,0.0,Neutral
2281,1.55e+18,"['Added', 'XSS', 'POC', 'well', 'triager', 'new', 'Hope', 'get', 'triaged']",Xss,1,0.8181818181818182,0.37878787878787873,Positive
2282,1.55e+18,"['g', 'BIOMUTANT', 'VIDEO', 'GAME', 'XSX', 'Native', '4K60FPS', 'XSS', '1440P', '60FPS', 'PS5', '4K', 'Resolution', '30FPS', 'httpstcoLLwzJUzob2']",Xss,1,0.4,-0.4,Negative
2283,1.55e+18,"['Top', 'story', 'WP', '60', 'XSS', 'RCE', 'PoC', 'creates', 'brutetxt', 'file', 'wpcontentplugins', 'folder', 'use', 'instead', 'a…']",Xss,1,0.5,0.5,Positive
2284,1.55e+18,"['Link', 'based', 'XSS', 'modern', 'editors✅', '▶️If', 'application', 'allowing', 'control', 'protocol', 'url', 'like', 'javascript…']",Xss,1,0.65,0.35,Positive
2285,1.55e+18,"['bughunter', 'Self', 'XSS', 'get', 'deadly', '🔥🔥🔥', 'Heres', 'self', 'XSS', 'IDOR', 'scenario', 'httpstcowrY1F9HGUO', 'bugbountytips', 'bugbountytip', 'bugbou…']",Xss,1,0.4,-0.2,Negative
2286,1.55e+18,"['Scanning', 'SQLi', 'XSS', 'vulnerability', 'bugbounty', 'bugbountytips', 'httpstcoVDueAFPPoC']",Xss,2,0.0,0.0,Neutral
2287,1.55e+18,"['bughunter', 'Self', 'XSS', 'get', 'deadly', '🔥🔥🔥', 'Heres', 'self', 'XSS', 'IDOR', 'scenario', 'httpstcowrY1F9HGUO', 'bugbountytips', 'bugbountytip', 'bugbou…']",Xss,1,0.4,-0.2,Negative
